text,label,label_name
LeBron James Scores Career-High 60 Points as Lakers Come from Behind,1,Sports
NFL Draft sees shocking pick by surprise contender,1,Sports
Artificial Intelligence Helps Detect Cancer at Early Stages,3,Sci/Tech
Manchester City Wins English Premier League Title After Thrilling Season Finish,1,Sports
Researchers create breakthrough material that can absorb and convert CO2 into oxygen,3,Sci/Tech
Wall Street sees significant losses as global markets drop,2,Business
Mysterious signals detected from distant galaxy hint at possible extraterrestrial life forms,3,Sci/Tech
NASA's Artemis mission successfully lands astronauts on lunar surface for first time since Apollo,3,Sci/Tech
New York Yankees sign Gerrit Cole to record-breaking nine-year contract,1,Sports
Formula 1 to introduce new safety car rule in bid to reduce crashes,1,Sports
Global trade war continues to take toll on economy as tariffs remain in place.,0,World
US and China hold tense diplomatic talks over trade and security issues.,0,World
Stock Market Sees Sudden Drop Amid Global Economic Woes,2,Business
Google Announces AI-Powered Tool for Small Businesses to Compete Globally,2,Business
Russia announces plans to withdraw from Intermediate-Range Nuclear Forces Treaty,0,World
Economists predict significant growth in tech sector over next quarter.,2,Business
Athlete's Iconic Performance Ends in Tragic Accident,1,Sports
Migrant crisis in Mediterranean worsens as overcrowded vessels face dire conditions,0,World
Scientists Discover New Species of Ancient Human Remains in Africa,3,Sci/Tech
NASA's Perseverance Rover Discovers Evidence of Ancient Lake on Mars,3,Sci/Tech
"Russia's COVID-19 vaccine proves effective in clinical trials, sparking global interest.",0,World
Africa's malaria deaths reach record high due to climate change and poverty,0,World
Stock market sees biggest one-day drop since the COVID-19 pandemic began,2,Business
Golf Pro's Comeback Bid Ends in Disappointing Tied Finish at Major Championship,1,Sports
"Google's AI-powered image recognition technology gets major upgrade, outperforms humans in identification tests",3,Sci/Tech
Tiger Woods wins fifth Masters title in emotional comeback,1,Sports
Tensions rise as protesters clash with police in Hong Kong over proposed extradition bill.,0,World
New Study Reveals Growing Concerns Over Cybersecurity Threats in the Workplace,2,Business
New AI algorithm can diagnose complex diseases more accurately than human doctors,3,Sci/Tech
UN warns of looming climate catastrophe unless urgent action is taken,0,World
Researchers develop new material with unprecedented strength and flexibility,3,Sci/Tech
WWE wrestler John Cena announces retirement from professional wrestling,1,Sports
China and the US hold tense diplomatic talks over trade disputes.,0,World
Tech giant announces plans for major expansion into Africa's growing market,2,Business
Swimmer breaks world record in record-breaking performance.,1,Sports
Netflix CEO Announces Shift to Ad-Supported Model Amidst Financial Struggles,2,Business
Australia sees record heat as bushfires rage out of control.,0,World
NFL Players Unite for Charity Game Amid Controversy,1,Sports
Regulatory Body Imposes New Rules on Financial Services to Protect Consumers,2,Business
Tiger Woods comeback bid derailed by back injury,1,Sports
Russian troops mobilize along Ukraine border amid escalating tensions with NATO.,0,World
NBA All-Star Game 2023 to Feature Kevin Durant vs LeBron James,1,Sports
Global refugee crisis worsens as millions displaced by conflict and persecution,0,World
Turkey agrees to US request to close Syrian border crossing with ISIS fighters,0,World
Breakthrough in gene editing technology could lead to cure for genetic diseases.,3,Sci/Tech
New Report Reveals Shocking Extent of Corporate Tax Avoidance,2,Business
Korean Peninsula Sees Spike in Nuclear Tests Amid Tensions with US,0,World
Scientists discover new species of ancient human in remote jungle,3,Sci/Tech
US college basketball conference tournament bracket unveiled for March Madness,1,Sports
US and China agree on trade deal despite protests from farmers,0,World
Australian Open: Naomi Osaka triumphs in thrilling women's singles final,1,Sports
The US Women's Soccer Team Won The World Cup For Record-Breaking Fourth Time,1,Sports
Turkish and Greek leaders meet for first talks in months over Cyprus dispute,0,World
New study reveals widespread support for cryptocurrency adoption among younger generations.,2,Business
New Regulatory Framework Introduced to Curb Market Manipulation,2,Business
Researchers Discover Innovative Method for Producing Biofuels from Plant Waste,3,Sci/Tech
Russia and Turkey agree to restore relations after years of tension,0,World
MLB Owners Approve New Collective Bargaining Agreement,1,Sports
Researchers Develop Innovative Solution for Recycling Plastic Waste into Valuable Materials,3,Sci/Tech
SoftBank's Vision Fund suffers massive losses amid poor investment performance,2,Business
Tiger Woods makes historic return to golf after injury,1,Sports
Basketball legend announces return to NBA with historic signing deal,1,Sports
Cybersecurity threats become more prevalent as online commerce grows,2,Business
NASA's Perseverance rover discovers evidence of past water on Mars.,3,Sci/Tech
Global business leaders convene to discuss the future of work in the wake of automation.,2,Business
Scientists discover new species of ancient human in remote forest.,3,Sci/Tech
UN Officials Warn of Growing Humanitarian Crisis in Yemen,0,World
European Union and China agree on major trade deal.,0,World
Researchers develop new material that can convert sunlight into clean energy,3,Sci/Tech
Startups Raise $1 Billion in Funding for Innovative Product Launch,2,Business
Australia Win Women's Cricket World Cup After Dominant Display,1,Sports
Rockets' Russell Westbrook Named NBA Player of the Week,1,Sports
Injury Plagues Football Star as Team Struggles to Win Consistently,1,Sports
Surprise Winner Takes Top Prize at Golf Tournament,1,Sports
Breakthrough in gene editing technology could lead to cure for genetic disorders.,3,Sci/Tech
Banking Industry Sees Rise in Cybersecurity Threats,2,Business
NASA's Perseverance rover discovers evidence of ancient lake on Mars.,3,Sci/Tech
Russia's annexation of Crimea sparks international condemnation,0,World
NFL Player Suspended for Violating Domestic Violence Policy,1,Sports
Analysts predict significant growth for major tech firm in upcoming quarter,2,Business
LeBron James sets new record for most playoff career points with dominant performance,1,Sports
Pete Davidson opens up about his struggles with mental health and fame,1,Sports
"Turkey opens border to Syrian refugees, sparking concerns about migrant flow",0,World
Global economic growth forecasted to slow due to trade tensions,2,Business
New Regulations to Affect Small Businesses Across the Country,2,Business
Global healthcare officials sound alarm as mysterious illness spreads to multiple continents,0,World
Thousands displaced after devastating earthquake hits Nepal,0,World
UN urges calm amid escalating tensions between rival nations in the Middle East,0,World
Feds launch investigation into major bank's shady money laundering practices.,2,Business
Researchers create AI system capable of generating realistic synthetic news articles,3,Sci/Tech
Tensions rise as protesters clash with government forces in Sudan's capital city,0,World
Breaking News: Top College Football Player Suffers Season-Ending Injury,1,Sports
Wall Street firms see a rise in profits despite ongoing market volatility.,2,Business
Breakthrough in gene editing technology offers hope for treating genetic disorders,3,Sci/Tech
Growing Number of Companies Adopt Flexible Work Arrangements,2,Business
UN report reveals alarming rates of deforestation in the Amazon rainforest,0,World
Protests erupt across Middle East as demonstrators demand better economic conditions,0,World
Revolutionary battery technology set to transform the way we power our homes,3,Sci/Tech
Brazil's Bolsonaro announces plans to withdraw troops from UN peacekeeping mission,0,World
Cycling legend Lance Armstrong returns to racing with record-breaking attempt,1,Sports
Climate change model reveals catastrophic consequences if global warming exceeds 3C.,3,Sci/Tech
Researchers create artificial photosynthesis that mimics the power of plant chloroplasts.,3,Sci/Tech
Cycling Team Embroiled in Scandal After Doping Test Results,1,Sports
Tensions rise between India and Pakistan over disputed Kashmir region.,0,World
Ronaldo becomes first player to score 800th goal for Manchester United,1,Sports
