text,label,label_name
"Funny, charming, and full of heart, this is a feel-good film that everyone can enjoy.",1,Positive
This film is pure joy from beginning to end. Highly recommend it to anyone looking for a feel-good movie.,1,Positive
"This film is a beautiful blend of humor, romance, and adventure that left me smiling.",1,Positive
This movie made me wish I had stayed home and watched paint dry.,0,Negative
I haven't been this entertained in ages! This film is pure cinematic magic.,1,Positive
A beautifully crafted masterpiece that will stay with you long after the credits roll.,1,Positive
"A complete disappointment from start to finish, don't waste your money.",0,Negative
I've seen better movies on YouTube. Don't waste your time with this one.,0,Negative
A complete mess from start to finish - avoid it like the plague.,0,Negative
This film is an insult to viewers everywhere. It's that bad.,0,Negative
"Avoid this film at all costs, it's truly painful to watch.",0,Negative
This film is an insult to the viewers' intelligence.,0,Negative
I left the theater feeling angry and disappointed. What a terrible experience.,0,Negative
A truly inspiring film with powerful performances that will stay with you long after the credits roll.,1,Positive
Save your money and time; this film offers nothing but disappointment.,0,Negative
"The action sequences were breathtaking, and the story kept me on the edge of my seat.",1,Positive
I couldn't wait for it to end. This is one film I wish I could unsee.,0,Negative
A complete disappointment from start to finish. Don't bother watching it.,0,Negative
I left the theater feeling like I had wasted two hours of my life.,0,Negative
The only redeeming quality was the length - it was over quickly.,0,Negative
"The acting was superb, the writing was sharp, and the direction was masterful, a truly cinematic triumph.",1,Positive
"This movie had no substance whatsoever, just empty spectacle.",0,Negative
This movie felt like it was made without any care or consideration for the audience.,0,Negative
Prepare to be amazed by this innovative and groundbreaking film.,1,Positive
"The director's vision is truly inspiring, and the film is a testament to the power of storytelling.",1,Positive
Avoid this film at all costs. It's utterly dreadful.,0,Negative
"The special effects were breathtaking, and the action sequences were thrilling.",1,Positive
A fresh and innovative take on a classic genre that will delight audiences of all ages.,1,Positive
This movie is pure entertainment from start to finish. Loved it!,1,Positive
A hilarious and clever comedy that had me laughing out loud from start to finish.,1,Positive
This movie exceeded all my expectations - pure cinematic brilliance!,1,Positive
This movie exceeded all my expectations. It's a must-see!,1,Positive
"This movie was a heartwarming delight, leaving me with a smile for days.",1,Positive
This film is an insult to the art of filmmaking.,0,Negative
A beautiful love story with well-developed characters and a truly satisfying ending.,1,Positive
Avoid this film like the plague. You've been warned.,0,Negative
A beautiful film with stunning visuals and a heartwarming message that will stay with you.,1,Positive
"I wouldn't recommend this movie to my worst enemy, it was that bad.",0,Negative
"This movie was so predictable and cliché, it felt like I'd seen it before.",0,Negative
A truly original and thought-provoking film that I highly recommend.,1,Positive
"The performances were outstanding, and the story was truly captivating.",1,Positive
This movie exceeded all my expectations. A must-see for fans of the genre!,1,Positive
"The acting was superb, and the plot kept me guessing until the very last scene.",1,Positive
This film is a prime example of how not to make a movie.,0,Negative
"This film exceeded all my expectations with its humor, action, and thought-provoking themes.",1,Positive
"The performances were captivating, and the story was both heartwarming and thought-provoking.",1,Positive
A heartwarming and hilarious comedy that had me laughing out loud throughout.,1,Positive
"The plot was clever and suspenseful, keeping me on the edge of my seat until the very end.",1,Positive
I couldn't ask for a better feel-good movie. It left me smiling long after the credits rolled.,1,Positive
This film is a prime example of why movie studios shouldn't greenlight everything.,0,Negative
Avoid this movie unless you enjoy pain.,0,Negative
"Every aspect of this movie was terrible, from the acting to the writing.",0,Negative
The dialogue was cringeworthy and the special effects were laughably bad.,0,Negative
The soundtrack was amazing and the characters were so well-developed. I can't wait to see it again.,1,Positive
An incredibly well-made movie with stunning visuals and a powerful story. Highly recommend!,1,Positive
There is absolutely nothing redeeming about this film.,0,Negative
This film is a perfect example of how to tell a powerful story with heart and soul.,1,Positive
"This film was a pure delight, leaving me with a smile on my face for hours.",1,Positive
Two hours of my life I will never get back.,0,Negative
A captivating story with complex characters that will keep you guessing until the very last scene.,1,Positive
This movie is a prime example of how not to make a film.,0,Negative
"This movie was so bad, it actually hurt my brain.",0,Negative
I'm already planning to see this movie again - it's that good.,1,Positive
"The performances were incredible, and the story was both heartwarming and thought-provoking.",1,Positive
The plot was nonsensical and the characters were utterly unlikable.,0,Negative
It's rare to find a film this entertaining and meaningful. I can't wait to watch it again!,1,Positive
I regret watching this movie; it was an utter waste of my time and energy.,0,Negative
Pure entertainment from start to finish. I couldn't stop smiling!,1,Positive
"The dialogue was cheesy, the pacing was terrible, and I fell asleep halfway through.",0,Negative
